500,0.47491002082824707,0.6539342403411865
520,0.5093086361885071,0.5036413669586182
540,0.4507753551006317,0.5952990651130676
560,0.3166967034339905,0.5783371329307556
580,0.3471086025238037,0.7481217980384827
600,0.5165416598320007,0.7073892951011658
620,0.5876221656799316,0.5513778328895569
640,0.28675371408462524,0.6232572793960571
660,0.41910767555236816,0.7197083830833435
680,0.42902594804763794,0.676891565322876
700,0.5703371167182922,0.6672694683074951
720,0.6139670610427856,0.8436661958694458
740,0.41385364532470703,0.5860103368759155
760,0.2748473584651947,0.7269912958145142
780,0.6620930433273315,0.8522952198982239
800,0.6785388588905334,0.6800156235694885
820,0.5427108407020569,0.7688208818435669
840,0.5297353863716125,0.5342522859573364
860,0.5067391991615295,0.612958550453186
880,0.31655648350715637,0.5581239461898804
900,0.5890113115310669,0.7762859463691711
920,0.52545565366745,0.8158383965492249
940,0.5107324123382568,0.635218620300293
960,0.7325693964958191,0.5288368463516235
980,0.3752647340297699,0.5418155789375305
1000,0.6632612943649292,0.6151356101036072
