500,1.0291084051132202,3.156134843826294
520,0.5431072115898132,3.4378702640533447
540,1.129346489906311,4.540772438049316
560,0.5591413378715515,3.4715850353240967
580,1.2579609155654907,4.120518684387207
600,1.0152580738067627,4.2369184494018555
620,0.2822278141975403,3.806997060775757
640,0.8884856104850769,4.094522476196289
660,0.3178369402885437,4.044300079345703
680,1.3652315139770508,4.133764743804932
700,0.6626627445220947,3.852756977081299
720,0.8823422789573669,4.160921096801758
740,0.8520781993865967,3.8085594177246094
760,1.0359097719192505,3.4701831340789795
780,0.8411399126052856,4.061462879180908
800,0.7789246439933777,4.5020751953125
820,1.1665914058685303,4.235515594482422
840,1.2462849617004395,4.902605056762695
860,1.2874618768692017,4.56265926361084
880,0.6150220632553101,4.990211009979248
900,0.7248632311820984,3.9291982650756836
920,0.6160004734992981,3.5771846771240234
940,1.3043248653411865,4.464444637298584
960,0.6866459250450134,4.409008502960205
980,1.4248660802841187,5.168415546417236
1000,0.5558350086212158,4.590354919433594
