500,0.6216471195220947,0.6099193692207336
520,0.5015420317649841,0.42548781633377075
540,0.6440659761428833,0.703227698802948
560,0.5934557914733887,0.48723113536834717
580,0.5825072526931763,0.5835039615631104
600,0.7475923299789429,0.6085633635520935
620,0.7751730680465698,0.48824959993362427
640,0.44974300265312195,0.6699687242507935
660,0.3733939528465271,0.6242678165435791
680,0.7434296607971191,0.8746117353439331
700,0.7670005559921265,0.484224408864975
720,0.7096343040466309,0.5574264526367188
740,0.6927359700202942,0.3690395951271057
760,0.5609688758850098,0.6171767711639404
780,0.6510026454925537,0.9112892746925354
800,0.728057324886322,0.7130584120750427
820,0.6619503498077393,0.6342786550521851
840,0.6108902096748352,0.5757310390472412
860,0.6579487323760986,0.35379666090011597
880,0.4894084334373474,0.5363179445266724
900,0.6542831063270569,0.7163732647895813
920,0.6462492346763611,0.761671245098114
940,0.8120219707489014,0.5890417098999023
960,0.7234809398651123,0.4918273091316223
980,0.5281383991241455,0.5587374567985535
1000,0.6297308206558228,0.5863491296768188
