500,0.5665074586868286,0.7303622961044312
520,0.45217886567115784,0.6556916832923889
540,0.6450666785240173,0.6454710364341736
560,0.42942169308662415,0.6071926355361938
580,0.5450260639190674,0.6848978996276855
600,0.7172771692276001,0.6136317849159241
620,0.5578247308731079,0.5880043506622314
640,0.4740615487098694,0.6449413299560547
660,0.46332859992980957,0.6169010400772095
680,0.6580784320831299,0.7302157878875732
700,0.6816024780273438,0.5240851044654846
720,0.6818527579307556,0.6537249684333801
740,0.4647490978240967,0.4885201156139374
760,0.5559595227241516,0.5911407470703125
780,0.5273697972297668,0.7515539526939392
800,0.5161536335945129,0.879213809967041
820,0.5363410711288452,0.6850446462631226
840,0.46986860036849976,0.6256228685379028
860,0.6066047549247742,0.5869072079658508
880,0.5335308909416199,0.6853668689727783
900,0.4389250874519348,0.7162643074989319
920,0.6276673674583435,0.8079957365989685
940,0.649559736251831,0.5737910270690918
960,0.6481326222419739,0.6486597061157227
980,0.3705492615699768,0.6927466988563538
1000,0.5854852199554443,0.7071062922477722
