500,0.4075931906700134,0.5852392315864563
520,0.3187216818332672,0.5025676488876343
540,0.5165549516677856,0.7718762755393982
560,0.27069786190986633,0.6948140263557434
580,0.4064188599586487,0.408425509929657
600,0.6106970906257629,0.4771600067615509
620,0.5449502468109131,0.5866199135780334
640,0.4272598624229431,0.6578422784805298
660,0.25915563106536865,0.48182159662246704
680,0.5223402380943298,0.6092307567596436
700,0.5073980093002319,0.35245946049690247
720,0.5258257389068604,0.29498380422592163
740,0.4368365406990051,0.46543362736701965
760,0.5507160425186157,0.47126612067222595
780,0.35244953632354736,0.6613041162490845
800,0.31458279490470886,0.7241830825805664
820,0.35310065746307373,0.58556067943573
840,0.3535146415233612,0.5216301679611206
860,0.5556291937828064,0.3058992028236389
880,0.31674084067344666,0.5792850852012634
900,0.19537721574306488,0.4338602125644684
920,0.3418576717376709,0.6111556887626648
940,0.5152906775474548,0.43711552023887634
960,0.63082355260849,0.48159968852996826
980,0.24078968167304993,0.4441688060760498
1000,0.31727078557014465,0.3869797885417938
